Membership Type,LongTrip,Lat,Long,Year,Month,Temp,TripCount
24 Hour Walk Up Pass,0,30.26476,-97.73152,2019,3,58.6,5
24 Hour Walk Up Pass,1,30.28347,-97.73743,2020,2,52.5,2
24 Hour Walk Up Pass,1,30.26011,-97.73829,2020,2,52.5,21
24 Hour Walk Up Pass,0,30.26976,-97.75316,2021,7,80.8,1
24 Hour Walk Up Pass,0,30.26476,-97.73152,2021,9,78.9,4
24 Hour Walk Up Pass,0,30.26619,-97.743477,2021,4,65.2,7
24 Hour Walk Up Pass,0,30.26708,-97.75014,2019,8,87.2,1
24 Hour Walk Up Pass,1,30.27947,-97.74479,2021,2,47.4,7
24 Hour Walk Up Pass,0,30.26396,-97.73363,2021,12,62.7,2
24 Hour Walk Up Pass,1,30.25116,-97.74908,2021,12,62.7,17
24 Hour Walk Up Pass,0,30.25891,-97.74624,2018,11,55.8,10
24 Hour Walk Up Pass,0,30.25527,-97.71635,2019,2,56,1
24 Hour Walk Up Pass,1,30.28978,-97.74026,2020,1,54.8,2
24 Hour Walk Up Pass,0,30.26256,-97.76215,2021,7,80.8,11
24 Hour Walk Up Pass,0,30.26396,-97.73363,2021,5,72.4,4
24 Hour Walk Up Pass,1,30.2603,-97.71864,2019,4,68.2,7
24 Hour Walk Up Pass,1,30.264299,-97.744202,2020,9,77,17
24 Hour Walk Up Pass,0,30.26709,-97.73933,2021,6,80.3,9
24 Hour Walk Up Pass,1,30.28347,-97.73743,2021,11,58.4,5
24 Hour Walk Up Pass,1,30.28947,-97.73681,2021,10,71.4,8
24 Hour Walk Up Pass,0,30.26396,-97.73363,2021,7,80.8,3
24 Hour Walk Up Pass,1,30.28365,-97.73955,2019,9,85.3,3
24 Hour Walk Up Pass,1,30.2425,-97.71722,2020,1,54.8,5
24 Hour Walk Up Pass,0,30.2425,-97.71722,2021,12,62.7,2
24 Hour Walk Up Pass,0,30.26871,-97.72795,2018,12,52.5,1
24 Hour Walk Up Pass,1,30.26768,-97.74147,2021,9,78.9,5
24 Hour Walk Up Pass,1,30.26933,-97.74736,2020,3,67.5,1
24 Hour Walk Up Pass,1,30.27267,-97.74083,2019,1,50.1,22
24 Hour Walk Up Pass,0,30.25116,-97.74908,2021,10,71.4,8
24 Hour Walk Up Pass,1,30.28347,-97.73743,2020,1,54.8,4
24 Hour Walk Up Pass,0,30.27329,-97.73821,2019,2,56,1
24 Hour Walk Up Pass,1,30.25578,-97.73991,2019,2,56,28
24 Hour Walk Up Pass,0,30.25116,-97.74908,2020,10,69.6,14
24 Hour Walk Up Pass,0,30.26539,-97.74801,2019,5,77.3,4
24 Hour Walk Up Pass,0,30.264299,-97.744202,2020,2,52.5,5
24 Hour Walk Up Pass,0,30.26708,-97.75014,2021,4,65.2,8
24 Hour Walk Up Pass,1,30.27486,-97.76484,2019,7,84.2,2
24 Hour Walk Up Pass,1,30.28947,-97.73681,2021,3,62.4,3
24 Hour Walk Up Pass,1,30.26256,-97.76215,2021,10,71.4,42
24 Hour Walk Up Pass,1,30.26709,-97.73933,2019,9,85.3,14
24 Hour Walk Up Pass,0,30.268999,-97.766563,2021,11,58.4,10
24 Hour Walk Up Pass,1,30.26619,-97.743477,2020,1,54.8,13
24 Hour Walk Up Pass,1,30.26933,-97.74736,2021,4,65.2,5
24 Hour Walk Up Pass,0,30.27486,-97.76484,2020,12,52.4,1
24 Hour Walk Up Pass,1,30.25116,-97.74908,2021,8,82.2,14
24 Hour Walk Up Pass,1,30.2425,-97.71722,2021,4,65.2,1
24 Hour Walk Up Pass,1,30.26043,-97.73935,2021,6,80.3,18
24 Hour Walk Up Pass,0,30.25578,-97.73991,2021,5,72.4,14
24 Hour Walk Up Pass,0,30.26476,-97.73152,2020,12,52.4,1
24 Hour Walk Up Pass,0,30.28978,-97.74026,2021,7,80.8,1
24 Hour Walk Up Pass,0,30.26871,-97.72795,2019,3,58.6,2
24 Hour Walk Up Pass,1,30.29058,-97.7429,2020,5,76.1,2
24 Hour Walk Up Pass,0,30.26476,-97.73152,2021,3,62.4,7
24 Hour Walk Up Pass,0,30.25866,-97.74848,2018,10,69.5,11
24 Hour Walk Up Pass,0,30.25527,-97.71635,2021,10,71.4,1
24 Hour Walk Up Pass,1,30.28347,-97.73743,2020,6,81.5,10
24 Hour Walk Up Pass,1,30.26011,-97.73829,2021,5,72.4,28
24 Hour Walk Up Pass,1,30.26993,-97.74212,2020,7,86.5,3
24 Hour Walk Up Pass,1,30.27206,-97.73866,2019,8,87.2,2
24 Hour Walk Up Pass,0,30.26768,-97.74147,2021,1,52.4,3
24 Hour Walk Up Pass,1,30.25116,-97.74908,2018,12,52.5,8
24 Hour Walk Up Pass,0,30.25116,-97.74908,2021,4,65.2,10
24 Hour Walk Up Pass,1,30.24329,-97.72277,2019,10,69.8,24
24 Hour Walk Up Pass,0,30.26976,-97.75316,2022,2,46.8,2
24 Hour Walk Up Pass,1,30.24892,-97.74992,2019,1,50.1,5
24 Hour Walk Up Pass,0,30.26686,-97.74945,2021,10,71.4,11
24 Hour Walk Up Pass,1,30.26976,-97.75316,2020,4,67.2,11
24 Hour Walk Up Pass,1,30.26458,-97.75716,2019,11,56.8,68
24 Hour Walk Up Pass,1,30.28347,-97.73743,2020,8,87,8
24 Hour Walk Up Pass,1,30.25891,-97.74624,2018,12,52.5,17
24 Hour Walk Up Pass,1,30.25578,-97.73991,2019,8,87.2,22
24 Hour Walk Up Pass,1,30.26256,-97.76215,2019,9,85.3,11
24 Hour Walk Up Pass,0,30.24251,-97.71755,2020,6,81.5,8
24 Hour Walk Up Pass,1,30.24251,-97.71755,2021,12,62.7,13
24 Hour Walk Up Pass,0,30.24251,-97.71755,2021,9,78.9,8
24 Hour Walk Up Pass,0,30.26933,-97.74736,2021,6,80.3,2
24 Hour Walk Up Pass,1,30.26043,-97.73935,2020,10,69.6,11
24 Hour Walk Up Pass,1,30.28347,-97.73743,2021,2,47.4,2
24 Hour Walk Up Pass,0,30.26458,-97.75716,2018,11,55.8,8
24 Hour Walk Up Pass,1,30.26993,-97.74212,2021,3,62.4,11
24 Hour Walk Up Pass,0,30.26386,-97.76365,2020,1,54.8,3
24 Hour Walk Up Pass,0,30.26979,-97.7308,2021,1,52.4,3
24 Hour Walk Up Pass,0,30.26498,-97.7466,2022,1,47.2,3
24 Hour Walk Up Pass,1,30.26979,-97.7308,2019,5,77.3,6
24 Hour Walk Up Pass,1,30.25578,-97.73991,2022,2,46.8,24
24 Hour Walk Up Pass,0,30.268999,-97.766563,2020,12,52.4,2
24 Hour Walk Up Pass,0,30.26396,-97.73363,2021,4,65.2,7
24 Hour Walk Up Pass,1,30.27646,-97.7719,2019,4,68.2,59
24 Hour Walk Up Pass,0,30.26976,-97.75316,2021,6,80.3,5
24 Hour Walk Up Pass,1,30.25578,-97.73991,2020,7,86.5,59
24 Hour Walk Up Pass,0,30.26396,-97.73363,2021,11,58.4,6
24 Hour Walk Up Pass,1,30.26805,-97.7428,2020,9,77,12
24 Hour Walk Up Pass,1,30.29058,-97.7429,2020,6,81.5,2
24 Hour Walk Up Pass,1,30.28668,-97.7448,2019,11,56.8,5
24 Hour Walk Up Pass,0,30.26024,-97.77379,2020,1,54.8,1
24 Hour Walk Up Pass,0,30.268999,-97.766563,2020,11,63.2,3
24 Hour Walk Up Pass,1,30.26979,-97.7308,2021,7,80.8,6
24 Hour Walk Up Pass,1,30.24251,-97.71755,2021,6,80.3,15
24 Hour Walk Up Pass,1,30.28382,-97.74196,2018,11,55.8,4
24 Hour Walk Up Pass,0,30.26805,-97.7428,2021,9,78.9,4
24 Hour Walk Up Pass,0,30.26805,-97.7428,2021,4,65.2,3
24 Hour Walk Up Pass,0,30.26976,-97.75316,2018,10,69.5,11
24 Hour Walk Up Pass,1,30.26979,-97.7308,2019,9,85.3,2
24 Hour Walk Up Pass,0,30.25866,-97.74848,2018,11,55.8,3
24 Hour Walk Up Pass,0,30.268999,-97.766563,2019,6,82.3,5
24 Hour Walk Up Pass,0,30.26708,-97.75014,2019,5,77.3,8
24 Hour Walk Up Pass,1,30.26619,-97.743477,2020,3,67.5,9
24 Hour Walk Up Pass,1,30.26498,-97.7466,2021,12,62.7,14
24 Hour Walk Up Pass,1,30.26619,-97.743477,2021,4,65.2,54
24 Hour Walk Up Pass,0,30.26476,-97.73152,2018,10,69.5,6
24 Hour Walk Up Pass,1,30.26805,-97.7428,2018,11,55.8,18
24 Hour Walk Up Pass,1,30.27947,-97.74479,2020,6,81.5,13
24 Hour Walk Up Pass,0,30.26256,-97.76215,2019,11,56.8,1
24 Hour Walk Up Pass,0,30.26993,-97.74212,2021,7,80.8,1
24 Hour Walk Up Pass,1,30.26709,-97.73933,2020,1,54.8,1
24 Hour Walk Up Pass,0,30.26708,-97.75014,2019,3,58.6,4
24 Hour Walk Up Pass,0,30.24329,-97.72277,2020,7,86.5,2
24 Hour Walk Up Pass,0,30.26708,-97.75014,2021,8,82.2,6
24 Hour Walk Up Pass,1,30.24892,-97.74992,2022,2,46.8,4
24 Hour Walk Up Pass,1,30.25527,-97.71635,2021,8,82.2,9
24 Hour Walk Up Pass,0,30.25116,-97.74908,2020,11,63.2,5
24 Hour Walk Up Pass,1,30.26619,-97.743477,2021,2,47.4,3
24 Hour Walk Up Pass,0,30.24329,-97.72277,2019,4,68.2,3
24 Hour Walk Up Pass,1,30.26993,-97.74212,2019,3,58.6,6
24 Hour Walk Up Pass,1,30.2425,-97.71722,2021,11,58.4,36
24 Hour Walk Up Pass,1,30.28382,-97.74196,2019,3,58.6,4
24 Hour Walk Up Pass,1,30.2425,-97.71722,2019,7,84.2,7
24 Hour Walk Up Pass,1,30.24329,-97.72277,2018,10,69.5,43
24 Hour Walk Up Pass,1,30.25866,-97.74848,2018,10,69.5,26
24 Hour Walk Up Pass,0,30.26256,-97.76215,2021,9,78.9,2
24 Hour Walk Up Pass,1,30.28382,-97.74196,2021,7,80.8,18
24 Hour Walk Up Pass,0,30.27486,-97.76484,2020,7,86.5,1
24 Hour Walk Up Pass,1,30.26709,-97.73933,2021,8,82.2,1
24 Hour Walk Up Pass,1,30.25627,-97.71013,2019,4,68.2,13
24 Hour Walk Up Pass,0,30.26235,-97.72452,2020,3,67.5,2
24 Hour Walk Up Pass,1,30.26768,-97.74147,2019,11,56.8,2
24 Hour Walk Up Pass,0,30.26805,-97.7428,2019,10,69.8,3
24 Hour Walk Up Pass,1,30.25578,-97.73991,2021,6,80.3,88
24 Hour Walk Up Pass,1,30.28382,-97.74196,2019,8,87.2,1
24 Hour Walk Up Pass,1,30.264341,-97.740441,2018,11,55.8,2
24 Hour Walk Up Pass,1,30.28365,-97.73955,2020,12,52.4,4
24 Hour Walk Up Pass,1,30.260241,-97.753822,2019,5,77.3,17
24 Hour Walk Up Pass,1,30.27206,-97.73866,2018,12,52.5,5
24 Hour Walk Up Pass,1,30.26256,-97.76215,2021,5,72.4,50
24 Hour Walk Up Pass,1,30.26805,-97.7428,2020,10,69.6,12
24 Hour Walk Up Pass,1,30.27206,-97.73866,2020,7,86.5,1
24 Hour Walk Up Pass,1,30.27363,-97.75168,2021,11,58.4,6
24 Hour Walk Up Pass,1,30.26933,-97.74736,2021,1,52.4,5
24 Hour Walk Up Pass,0,30.28533,-97.74652,2020,3,67.5,1
24 Hour Walk Up Pass,0,30.24329,-97.72277,2021,1,52.4,6
24 Hour Walk Up Pass,1,30.25578,-97.73991,2018,10,69.5,90
24 Hour Walk Up Pass,0,30.26619,-97.743477,2020,10,69.6,4
24 Hour Walk Up Pass,0,30.26011,-97.73829,2019,9,85.3,10
24 Hour Walk Up Pass,0,30.25218,-97.7487,2019,3,58.6,2
24 Hour Walk Up Pass,0,30.26476,-97.73152,2019,7,84.2,3
24 Hour Walk Up Pass,1,30.28382,-97.74196,2021,1,52.4,8
24 Hour Walk Up Pass,1,30.26805,-97.7428,2018,12,52.5,8
24 Hour Walk Up Pass,1,30.26979,-97.7308,2019,4,68.2,7
24 Hour Walk Up Pass,1,30.27206,-97.73866,2019,5,77.3,7
24 Hour Walk Up Pass,0,30.24892,-97.74992,2021,5,72.4,7
24 Hour Walk Up Pass,0,30.26256,-97.76215,2021,5,72.4,7
24 Hour Walk Up Pass,0,30.2425,-97.71722,2022,1,47.2,3
24 Hour Walk Up Pass,0,30.27646,-97.7719,2019,2,56,2
24 Hour Walk Up Pass,1,30.28978,-97.74026,2019,7,84.2,2
24 Hour Walk Up Pass,1,30.27486,-97.76484,2020,5,76.1,17
24 Hour Walk Up Pass,1,30.26979,-97.7308,2019,12,52.6,7
24 Hour Walk Up Pass,1,30.26933,-97.74736,2021,5,72.4,15
24 Hour Walk Up Pass,1,30.26805,-97.7428,2021,1,52.4,4
24 Hour Walk Up Pass,0,30.26011,-97.73829,2019,7,84.2,13
24 Hour Walk Up Pass,1,30.28365,-97.73955,2020,7,86.5,5
24 Hour Walk Up Pass,1,30.26976,-97.75316,2019,5,77.3,11
24 Hour Walk Up Pass,0,30.28382,-97.74196,2020,7,86.5,2
24 Hour Walk Up Pass,0,30.26887,-97.72432,2020,8,87,3
24 Hour Walk Up Pass,0,30.26204,-97.76143,2019,5,77.3,4
24 Hour Walk Up Pass,0,30.27646,-97.7719,2018,11,55.8,6
24 Hour Walk Up Pass,0,30.26386,-97.76365,2020,4,67.2,6
24 Hour Walk Up Pass,0,30.28585,-97.74182,2018,10,69.5,1
24 Hour Walk Up Pass,1,30.26235,-97.72452,2021,3,62.4,6
24 Hour Walk Up Pass,1,30.25891,-97.74624,2019,1,50.1,3
24 Hour Walk Up Pass,1,30.27947,-97.74479,2020,9,77,2
24 Hour Walk Up Pass,0,30.25578,-97.73991,2020,7,86.5,12
24 Hour Walk Up Pass,1,30.27972,-97.74232,2019,2,56,5
24 Hour Walk Up Pass,1,30.24329,-97.72277,2019,3,58.6,28
24 Hour Walk Up Pass,1,30.26498,-97.7466,2020,7,86.5,22
24 Hour Walk Up Pass,0,30.26256,-97.76215,2021,1,52.4,3
24 Hour Walk Up Pass,1,30.26235,-97.72452,2020,8,87,8
24 Hour Walk Up Pass,0,30.27947,-97.74479,2021,10,71.4,1
24 Hour Walk Up Pass,0,30.26619,-97.743477,2021,2,47.4,1
24 Hour Walk Up Pass,1,30.26805,-97.7428,2019,1,50.1,5
24 Hour Walk Up Pass,1,30.25116,-97.74908,2022,1,47.2,13
24 Hour Walk Up Pass,1,30.26043,-97.73935,2020,2,52.5,5
24 Hour Walk Up Pass,1,30.26011,-97.73829,2020,3,67.5,12
24 Hour Walk Up Pass,1,30.26686,-97.74945,2020,12,52.4,3
24 Hour Walk Up Pass,0,30.26976,-97.75316,2019,2,56,1
24 Hour Walk Up Pass,1,30.25578,-97.73991,2020,8,87,93
24 Hour Walk Up Pass,0,30.26871,-97.72795,2019,5,77.3,3
24 Hour Walk Up Pass,1,30.28347,-97.73743,2021,12,62.7,9
24 Hour Walk Up Pass,1,30.268999,-97.766563,2020,7,86.5,67
24 Hour Walk Up Pass,1,30.24329,-97.72277,2019,2,56,27
24 Hour Walk Up Pass,1,30.264299,-97.744202,2019,12,52.6,9
24 Hour Walk Up Pass,1,30.26708,-97.75014,2020,4,67.2,6
24 Hour Walk Up Pass,1,30.27947,-97.74479,2019,6,82.3,1
24 Hour Walk Up Pass,0,30.27363,-97.75168,2021,10,71.4,4
24 Hour Walk Up Pass,0,30.25116,-97.74908,2019,3,58.6,17
24 Hour Walk Up Pass,1,30.2598,-97.72341,2018,11,55.8,12
24 Hour Walk Up Pass,0,30.26873,-97.74521,2018,10,69.5,1
24 Hour Walk Up Pass,0,30.24892,-97.74992,2021,12,62.7,2
24 Hour Walk Up Pass,1,30.26933,-97.74736,2021,7,80.8,6
24 Hour Walk Up Pass,1,30.24329,-97.72277,2018,12,52.5,25
24 Hour Walk Up Pass,1,30.26993,-97.74212,2019,10,69.8,3
24 Hour Walk Up Pass,1,30.26396,-97.73363,2021,3,62.4,9
24 Hour Walk Up Pass,0,30.25527,-97.71635,2021,8,82.2,3
24 Hour Walk Up Pass,1,30.27329,-97.73821,2019,4,68.2,7
24 Hour Walk Up Pass,1,30.25893,-97.71469,2019,4,68.2,4
24 Hour Walk Up Pass,0,30.28533,-97.74652,2021,10,71.4,1
24 Hour Walk Up Pass,1,30.28382,-97.74196,2019,4,68.2,2
24 Hour Walk Up Pass,0,30.26768,-97.74147,2020,6,81.5,1
24 Hour Walk Up Pass,0,30.26933,-97.74736,2021,4,65.2,2
24 Hour Walk Up Pass,0,30.27972,-97.74232,2018,10,69.5,3
24 Hour Walk Up Pass,0,30.264299,-97.744202,2020,1,54.8,6
24 Hour Walk Up Pass,0,30.26933,-97.74736,2022,1,47.2,2
24 Hour Walk Up Pass,1,30.26011,-97.73829,2019,5,77.3,33
24 Hour Walk Up Pass,0,30.29058,-97.7429,2021,4,65.2,1
24 Hour Walk Up Pass,1,30.2425,-97.71722,2022,2,46.8,13
24 Hour Walk Up Pass,0,30.26979,-97.7308,2021,9,78.9,2
24 Hour Walk Up Pass,1,30.268999,-97.766563,2022,1,47.2,44
24 Hour Walk Up Pass,1,30.27206,-97.73866,2019,9,85.3,5
24 Hour Walk Up Pass,1,30.26024,-97.77379,2022,1,47.2,4
24 Hour Walk Up Pass,0,30.26708,-97.75014,2021,11,58.4,1
24 Hour Walk Up Pass,0,30.268999,-97.766563,2021,9,78.9,16
24 Hour Walk Up Pass,0,30.26256,-97.76215,2019,7,84.2,4
24 Hour Walk Up Pass,1,30.28533,-97.74652,2021,8,82.2,4
24 Hour Walk Up Pass,1,30.28668,-97.7448,2019,10,69.8,1
24 Hour Walk Up Pass,0,30.26933,-97.74736,2020,7,86.5,1
24 Hour Walk Up Pass,1,30.268999,-97.766563,2020,8,87,50
24 Hour Walk Up Pass,0,30.26933,-97.74736,2020,11,63.2,2
24 Hour Walk Up Pass,1,30.28978,-97.74026,2020,2,52.5,2
24 Hour Walk Up Pass,1,30.260241,-97.753822,2018,11,55.8,1
24 Hour Walk Up Pass,1,30.24329,-97.72277,2019,1,50.1,20
24 Hour Walk Up Pass,0,30.260241,-97.753822,2019,3,58.6,7
24 Hour Walk Up Pass,1,30.26805,-97.7428,2021,10,71.4,27
24 Hour Walk Up Pass,0,30.28365,-97.73955,2020,5,76.1,2
24 Hour Walk Up Pass,0,30.26993,-97.74212,2021,10,71.4,3
24 Hour Walk Up Pass,1,30.25578,-97.73991,2021,11,58.4,102
24 Hour Walk Up Pass,1,30.27267,-97.74083,2018,10,69.5,55
24 Hour Walk Up Pass,0,30.26686,-97.74945,2019,2,56,7
24 Hour Walk Up Pass,1,30.28365,-97.73955,2021,9,78.9,3
24 Hour Walk Up Pass,1,30.28365,-97.73955,2022,1,47.2,2
24 Hour Walk Up Pass,1,30.26011,-97.73829,2019,8,87.2,5
24 Hour Walk Up Pass,1,30.268999,-97.766563,2020,1,54.8,41
24 Hour Walk Up Pass,1,30.26476,-97.73152,2019,12,52.6,10
24 Hour Walk Up Pass,0,30.26686,-97.74945,2021,1,52.4,1
24 Hour Walk Up Pass,0,30.27363,-97.75168,2021,3,62.4,1
24 Hour Walk Up Pass,1,30.26887,-97.72432,2019,11,56.8,2
24 Hour Walk Up Pass,1,30.27206,-97.73866,2019,1,50.1,3
24 Hour Walk Up Pass,0,30.268999,-97.766563,2019,8,87.2,5
24 Hour Walk Up Pass,1,30.26887,-97.72432,2021,2,47.4,2
24 Hour Walk Up Pass,0,30.28382,-97.74196,2019,3,58.6,2
24 Hour Walk Up Pass,0,30.27206,-97.73866,2019,5,77.3,2
24 Hour Walk Up Pass,1,30.26979,-97.7308,2021,5,72.4,5
24 Hour Walk Up Pass,0,30.24892,-97.74992,2021,8,82.2,7
24 Hour Walk Up Pass,0,30.25578,-97.73991,2020,6,81.5,3
24 Hour Walk Up Pass,1,30.28947,-97.73681,2021,1,52.4,8
24 Hour Walk Up Pass,0,30.26993,-97.74212,2021,5,72.4,5
24 Hour Walk Up Pass,0,30.28382,-97.74196,2021,3,62.4,10
24 Hour Walk Up Pass,0,30.26458,-97.75716,2018,10,69.5,27
24 Hour Walk Up Pass,1,30.27486,-97.76484,2021,5,72.4,6
24 Hour Walk Up Pass,0,30.28947,-97.73681,2021,5,72.4,1
24 Hour Walk Up Pass,1,30.26979,-97.7308,2019,7,84.2,6
24 Hour Walk Up Pass,1,30.26976,-97.75316,2019,1,50.1,4
24 Hour Walk Up Pass,1,30.26498,-97.7466,2019,6,82.3,7
24 Hour Walk Up Pass,1,30.26498,-97.7466,2019,1,50.1,13
24 Hour Walk Up Pass,1,30.24329,-97.72277,2020,2,52.5,41
24 Hour Walk Up Pass,1,30.26708,-97.75014,2019,10,69.8,9
24 Hour Walk Up Pass,0,30.26476,-97.73152,2018,11,55.8,4
24 Hour Walk Up Pass,1,30.26024,-97.77379,2021,11,58.4,13
24 Hour Walk Up Pass,0,30.28382,-97.74196,2020,3,67.5,1
24 Hour Walk Up Pass,1,30.2425,-97.71722,2021,5,72.4,20
24 Hour Walk Up Pass,1,30.26993,-97.74212,2019,12,52.6,4
24 Hour Walk Up Pass,1,30.27363,-97.75168,2020,3,67.5,2
24 Hour Walk Up Pass,0,30.26458,-97.75716,2019,8,87.2,6
24 Hour Walk Up Pass,1,30.25116,-97.74908,2021,4,65.2,16
24 Hour Walk Up Pass,0,30.25116,-97.74908,2019,8,87.2,2
24 Hour Walk Up Pass,0,30.26498,-97.7466,2019,9,85.3,1
24 Hour Walk Up Pass,1,30.27486,-97.76484,2020,11,63.2,4
24 Hour Walk Up Pass,0,30.26011,-97.73829,2022,1,47.2,8
24 Hour Walk Up Pass,1,30.26836,-97.73651,2019,5,77.3,6
24 Hour Walk Up Pass,1,30.26024,-97.77379,2020,7,86.5,6
24 Hour Walk Up Pass,0,30.26498,-97.7466,2019,7,84.2,5
24 Hour Walk Up Pass,1,30.26386,-97.76365,2021,12,62.7,18
24 Hour Walk Up Pass,0,30.26476,-97.73152,2020,10,69.6,2
24 Hour Walk Up Pass,1,30.26686,-97.74945,2018,11,55.8,8
24 Hour Walk Up Pass,1,30.26709,-97.73933,2019,4,68.2,8
24 Hour Walk Up Pass,1,30.26043,-97.73935,2021,4,65.2,17
24 Hour Walk Up Pass,1,30.24329,-97.72277,2019,5,77.3,7
24 Hour Walk Up Pass,0,30.26619,-97.743477,2021,11,58.4,7
24 Hour Walk Up Pass,1,30.28382,-97.74196,2020,7,86.5,6
24 Hour Walk Up Pass,1,30.264299,-97.744202,2020,7,86.5,4
24 Hour Walk Up Pass,1,30.27363,-97.75168,2021,1,52.4,3
24 Hour Walk Up Pass,1,30.26386,-97.76365,2021,11,58.4,44
24 Hour Walk Up Pass,0,30.28382,-97.74196,2019,7,84.2,1
24 Hour Walk Up Pass,0,30.27363,-97.75168,2020,5,76.1,1
24 Hour Walk Up Pass,0,30.26976,-97.75316,2021,1,52.4,3
24 Hour Walk Up Pass,0,30.264299,-97.744202,2020,4,67.2,1
24 Hour Walk Up Pass,0,30.24251,-97.71755,2020,4,67.2,2
24 Hour Walk Up Pass,1,30.26768,-97.74147,2019,9,85.3,8
24 Hour Walk Up Pass,1,30.25891,-97.74624,2018,10,69.5,63
24 Hour Walk Up Pass,0,30.26619,-97.743477,2021,5,72.4,3
24 Hour Walk Up Pass,1,30.26256,-97.76215,2021,2,47.4,10
24 Hour Walk Up Pass,0,30.25976,-97.74932,2019,5,77.3,5
24 Hour Walk Up Pass,1,30.25527,-97.71635,2022,1,47.2,1
24 Hour Walk Up Pass,0,30.26498,-97.7466,2021,3,62.4,5
24 Hour Walk Up Pass,0,30.28533,-97.74652,2021,6,80.3,1
24 Hour Walk Up Pass,0,30.29058,-97.7429,2019,8,87.2,1
24 Hour Walk Up Pass,0,30.26458,-97.75716,2021,10,71.4,16
24 Hour Walk Up Pass,0,30.28347,-97.73743,2020,8,87,2
24 Hour Walk Up Pass,1,30.26976,-97.75316,2021,7,80.8,23
24 Hour Walk Up Pass,1,30.26011,-97.73829,2020,1,54.8,13
24 Hour Walk Up Pass,1,30.24251,-97.71755,2021,3,62.4,46
24 Hour Walk Up Pass,0,30.26256,-97.76215,2020,10,69.6,1
24 Hour Walk Up Pass,1,30.27947,-97.74479,2021,11,58.4,3
24 Hour Walk Up Pass,0,30.25578,-97.73991,2022,2,46.8,4
24 Hour Walk Up Pass,1,30.28947,-97.73681,2020,6,81.5,1
24 Hour Walk Up Pass,0,30.26476,-97.73152,2021,11,58.4,1
24 Hour Walk Up Pass,1,30.26619,-97.743477,2018,10,69.5,28
24 Hour Walk Up Pass,1,30.25116,-97.74908,2018,10,69.5,32
24 Hour Walk Up Pass,0,30.264299,-97.744202,2018,10,69.5,17
24 Hour Walk Up Pass,0,30.26024,-97.77379,2021,7,80.8,1
24 Hour Walk Up Pass,0,30.28365,-97.73955,2019,10,69.8,2
24 Hour Walk Up Pass,1,30.26686,-97.74945,2019,2,56,7
24 Hour Walk Up Pass,0,30.27972,-97.74232,2019,3,58.6,7
24 Hour Walk Up Pass,0,30.26011,-97.73829,2018,10,69.5,19
24 Hour Walk Up Pass,1,30.28365,-97.73955,2020,11,63.2,18
24 Hour Walk Up Pass,0,30.26805,-97.7428,2019,4,68.2,5
24 Hour Walk Up Pass,0,30.26043,-97.73935,2021,7,80.8,4
24 Hour Walk Up Pass,0,30.24892,-97.74992,2019,5,77.3,8
24 Hour Walk Up Pass,1,30.25976,-97.74932,2018,12,52.5,20
24 Hour Walk Up Pass,0,30.26011,-97.73829,2020,10,69.6,7
24 Hour Walk Up Pass,1,30.268999,-97.766563,2021,3,62.4,158
24 Hour Walk Up Pass,0,30.26993,-97.74212,2019,5,77.3,2
24 Hour Walk Up Pass,1,30.28978,-97.74026,2019,10,69.8,2
24 Hour Walk Up Pass,0,30.25116,-97.74908,2019,7,84.2,3
24 Hour Walk Up Pass,0,30.27206,-97.73866,2021,7,80.8,2
24 Hour Walk Up Pass,1,30.26256,-97.76215,2021,1,52.4,29
24 Hour Walk Up Pass,1,30.27486,-97.76484,2020,4,67.2,1
24 Hour Walk Up Pass,1,30.268999,-97.766563,2020,2,52.5,69
24 Hour Walk Up Pass,1,30.26768,-97.74147,2020,8,87,19
24 Hour Walk Up Pass,0,30.26024,-97.77379,2019,11,56.8,2
24 Hour Walk Up Pass,0,30.26619,-97.743477,2021,6,80.3,1
24 Hour Walk Up Pass,0,30.268999,-97.766563,2019,1,50.1,9
24 Hour Walk Up Pass,1,30.25578,-97.73991,2019,12,52.6,54
24 Hour Walk Up Pass,0,30.26386,-97.76365,2021,8,82.2,2
24 Hour Walk Up Pass,0,30.260241,-97.753822,2019,5,77.3,1
24 Hour Walk Up Pass,0,30.26686,-97.74945,2019,4,68.2,1
24 Hour Walk Up Pass,1,30.2425,-97.71722,2019,12,52.6,20
24 Hour Walk Up Pass,0,30.26235,-97.72452,2021,1,52.4,2
24 Hour Walk Up Pass,1,30.26871,-97.72795,2019,4,68.2,2
24 Hour Walk Up Pass,1,30.26768,-97.74147,2019,8,87.2,13
24 Hour Walk Up Pass,0,30.25527,-97.71635,2019,11,56.8,1
24 Hour Walk Up Pass,1,30.25976,-97.74932,2019,2,56,13
24 Hour Walk Up Pass,0,30.26498,-97.7466,2019,6,82.3,6
24 Hour Walk Up Pass,1,30.28365,-97.73955,2021,1,52.4,11
24 Hour Walk Up Pass,1,30.26708,-97.75014,2021,3,62.4,49
24 Hour Walk Up Pass,1,30.268999,-97.766563,2018,12,52.5,23
24 Hour Walk Up Pass,1,30.26976,-97.75316,2021,9,78.9,17
24 Hour Walk Up Pass,1,30.26708,-97.75014,2020,3,67.5,9
24 Hour Walk Up Pass,1,30.26709,-97.73933,2020,10,69.6,5
24 Hour Walk Up Pass,0,30.26256,-97.76215,2019,9,85.3,6
